"u_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.33962,1,0.189,0.5,0.189,0
-0.33878,1,0.19,0.5,0.19,0
-0.33794,1,0.191,0.5,0.191,0
-0.33709,1,0.192,0.5,0.192,0
-0.33625,1,0.193,0.5,0.193,0
-0.33541,1,0.194,0.5,0.194,0
-0.33457,1,0.195,0.5,0.195,0
-0.33373,1,0.196,0.5,0.196,0
-0.33289,1,0.197,0.5,0.197,0
-0.33205,1,0.198,0.5,0.198,0
-0.3312,1,0.199,0.5,0.199,0
-0.33036,1,0.2,0.5,0.2,0
-0.32952,1,0.201,0.5,0.201,0
-0.32868,1,0.202,0.5,0.202,0
-0.32784,1,0.203,0.5,0.203,0
-0.327,1,0.204,0.5,0.204,0
-0.32615,1,0.205,0.5,0.205,0
-0.32531,1,0.206,0.5,0.206,0
-0.32447,1,0.207,0.5,0.207,0
-0.32363,1,0.208,0.5,0.208,0
-0.32279,1,0.209,0.5,0.209,0
-0.32195,1,0.21,0.5,0.21,0
-0.32111,1,0.211,0.5,0.211,0
-0.32026,1,0.212,0.5,0.212,0
-0.31942,1,0.213,0.5,0.213,0
-0.31858,1,0.214,0.5,0.214,0
-0.31774,1,0.215,0.5,0.215,0
-0.3169,1,0.216,0.5,0.216,0
-0.31606,1,0.217,0.5,0.217,0
-0.31522,1,0.218,0.5,0.218,0
-0.31434,1,0.219,0.5,0.219,0
-0.31335,1,0.22,0.5,0.22,0
-0.31237,1,0.221,0.5,0.221,0
-0.31138,1,0.222,0.5,0.222,0
-0.31039,1,0.223,0.5,0.223,0
-0.30941,1,0.224,0.5,0.224,0
-0.30842,1,0.225,0.5,0.225,0
-0.30743,1,0.226,0.5,0.226,0
-0.30645,1,0.227,0.5,0.227,0
-0.30546,1,0.228,0.5,0.228,0
-0.30448,1,0.229,0.5,0.229,0
-0.30349,1,0.23,0.5,0.23,0
-0.3025,1,0.231,0.5,0.231,0
-0.30152,1,0.232,0.5,0.232,0
-0.30053,1,0.233,0.5,0.233,0
-0.29954,1,0.234,0.5,0.234,0
-0.29856,1,0.235,0.5,0.235,0
-0.29757,1,0.236,0.5,0.236,0
-0.29659,1,0.237,0.5,0.237,0
-0.2956,1,0.238,0.5,0.238,0
-0.29461,1,0.239,0.5,0.239,0
-0.29363,1,0.24,0.5,0.24,0
-0.29264,1,0.241,0.5,0.241,0
-0.29166,1,0.242,0.5,0.242,0
-0.29067,1,0.243,0.5,0.243,0
-0.28968,1,0.244,0.5,0.244,0
-0.2887,1,0.245,0.5,0.245,0
-0.28771,1,0.246,0.5,0.246,0
-0.28672,1,0.247,0.5,0.247,0
-0.28574,1,0.248,0.5,0.248,0
-0.28475,1,0.249,0.5,0.249,0
-0.28377,1,0.25,0.5,0.25,0
-0.28278,1,0.251,0.5,0.251,0
-0.2818,1,0.252,0.5,0.252,0
-0.28082,1,0.253,0.5,0.253,0
-0.27984,1,0.254,0.5,0.254,0
-0.27885,1,0.255,0.5,0.255,0
-0.27787,1,0.256,0.5,0.256,0
-0.27689,1,0.257,0.5,0.257,0
-0.27591,1,0.258,0.5,0.258,0
-0.27492,1,0.259,0.5,0.259,0
-0.27394,1,0.26,0.5,0.26,0
-0.27296,1,0.261,0.5,0.261,0
-0.27198,1,0.262,0.5,0.262,0
-0.27099,1,0.263,0.5,0.263,0
-0.27001,1,0.264,0.5,0.264,0
-0.26903,1,0.265,0.5,0.265,0
-0.26805,1,0.266,0.5,0.266,0
-0.26707,1,0.267,0.5,0.267,0
-0.26608,1,0.268,0.5,0.268,0
-0.2651,1,0.269,0.5,0.269,0
-0.26412,1,0.27,0.5,0.27,0
-0.26314,1,0.271,0.5,0.271,0
-0.26215,1,0.272,0.5,0.272,0
-0.26117,1,0.273,0.5,0.273,0
-0.26019,1,0.274,0.5,0.274,0
-0.25921,1,0.275,0.5,0.275,0
-0.25822,1,0.276,0.5,0.276,0
-0.25724,1,0.277,0.5,0.277,0
-0.25626,1,0.278,0.5,0.278,0
-0.25528,1,0.279,0.5,0.279,0
-0.25429,1,0.28,0.5,0.28,0
-0.25331,1,0.281,0.5,0.281,0
-0.25235,1,0.282,0.5,0.282,0
-0.25139,1,0.283,0.5,0.283,0
-0.25043,1,0.284,0.5,0.284,0
-0.24947,1,0.285,0.5,0.285,0
-0.24852,1,0.286,0.5,0.286,0
-0.24756,1,0.287,0.5,0.287,0
-0.2466,1,0.288,0.5,0.288,0
