"u_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.19448,1,0.285,0.5,0.285,0
-0.19373,1,0.286,0.5,0.286,0
-0.19298,1,0.287,0.5,0.287,0
-0.19223,1,0.288,0.5,0.288,0
-0.19148,1,0.289,0.5,0.289,0
-0.19073,1,0.29,0.5,0.29,0
-0.18998,1,0.291,0.5,0.291,0
-0.18923,1,0.292,0.5,0.292,0
-0.18848,1,0.293,0.5,0.293,0
-0.18773,1,0.294,0.5,0.294,0
-0.18698,1,0.295,0.5,0.295,0
-0.18623,1,0.296,0.5,0.296,0
-0.18548,1,0.297,0.5,0.297,0
-0.18474,1,0.298,0.5,0.298,0
-0.18399,1,0.299,0.5,0.299,0
-0.18324,1,0.3,0.5,0.3,0
-0.18249,1,0.301,0.5,0.301,0
-0.18174,1,0.302,0.5,0.302,0
-0.18099,1,0.303,0.5,0.303,0
-0.18024,1,0.304,0.5,0.304,0
-0.17949,1,0.305,0.5,0.305,0
-0.17874,1,0.306,0.5,0.306,0
-0.17799,1,0.307,0.5,0.307,0
-0.17724,1,0.308,0.5,0.308,0
-0.17649,1,0.309,0.5,0.309,0
-0.17574,1,0.31,0.5,0.31,0
-0.17499,1,0.311,0.5,0.311,0
-0.17424,1,0.312,0.5,0.312,0
-0.17344,1,0.313,0.5,0.313,0
-0.17259,1,0.314,0.5,0.314,0
-0.17173,1,0.315,0.5,0.315,0
-0.17088,1,0.316,0.5,0.316,0
-0.17002,1,0.317,0.5,0.317,0
-0.16917,1,0.318,0.5,0.318,0
-0.16831,1,0.319,0.5,0.319,0
-0.16746,1,0.32,0.5,0.32,0
-0.16661,1,0.321,0.5,0.321,0
-0.16575,1,0.322,0.5,0.322,0
-0.1649,1,0.323,0.5,0.323,0
-0.16404,1,0.324,0.5,0.324,0
-0.16319,1,0.325,0.5,0.325,0
-0.16233,1,0.326,0.5,0.326,0
-0.16148,1,0.327,0.5,0.327,0
-0.16062,1,0.328,0.5,0.328,0
-0.15977,1,0.329,0.5,0.329,0
-0.15891,1,0.33,0.5,0.33,0
-0.15806,1,0.331,0.5,0.331,0
-0.1572,1,0.332,0.5,0.332,0
-0.15635,1,0.333,0.5,0.333,0
-0.1555,1,0.334,0.5,0.334,0
-0.15464,1,0.335,0.5,0.335,0
-0.15379,1,0.336,0.5,0.336,0
-0.15293,1,0.337,0.5,0.337,0
-0.15208,1,0.338,0.5,0.338,0
